caller_id,location,category,subcategory,u_symptom,priority,assignment_group
2737,51,13,69,10,3,Group 70
2737,51,13,69,10,3,Group 70
2737,51,13,69,10,3,Group 70
3284,204,13,69,10,3,Group 25
3284,204,13,69,10,3,Group 25
3293,46,13,69,10,3,Group 20
3293,46,13,69,10,3,Group 20
3338,204,13,69,10,3,Group 25
3338,204,13,69,10,3,Group 25
3364,44,13,69,10,3,Group 29
3364,44,13,69,10,3,Group 29
3470,44,13,69,10,3,Group 23
3470,44,13,69,10,3,Group 23
3755,93,13,69,10,3,Group 23
3755,93,13,69,10,3,Group 23
4175,204,13,69,10,3,Group 25
4175,204,13,69,10,3,Group 25
4487,51,13,69,10,3,Group 23
4487,51,13,69,10,3,Group 23
1114,93,40,69,10,3,Group 70
1114,93,40,69,10,3,Group 70
1513,46,40,69,10,3,Group 20
1513,46,40,69,10,3,Group 20
1779,204,40,69,10,3,Group 70
1779,204,40,69,10,3,Group 70
1856,204,40,69,10,3,Group 70
1856,204,40,69,10,3,Group 70
2283,204,40,69,10,3,Group 20
2283,204,40,69,10,3,Group 20
2970,93,40,69,10,3,Group 23
2970,93,40,69,10,3,Group 23
3737,93,40,69,10,3,Group 70
3737,93,40,69,10,3,Group 70
4216,51,40,69,10,3,Group 70
4216,51,40,69,10,3,Group 70
5063,143,40,69,10,3,Group 70
5063,143,40,69,10,3,Group 70
5480,51,40,69,10,3,Group 30
5480,51,40,69,10,3,Group 30
1154,93,53,50,10,3,Group 70
1154,93,53,50,10,3,Group 70
2728,204,53,46,10,3,Group 76
2728,204,53,46,10,3,Group 76
2136,93,40,43,10,3,Group 76
2136,93,40,43,10,3,Group 76
2737,51,40,43,10,3,Group 30
2737,51,40,43,10,3,Group 30
3233,51,40,43,10,3,Group 23
3233,51,40,43,10,3,Group 23
3386,204,40,43,10,3,Group 57
3386,204,40,43,10,3,Group 57
337,204,23,3,9,3,Group 20
337,204,23,3,9,3,Group 20
371,204,23,3,9,3,Group 20
371,204,23,3,9,3,Group 20
679,93,23,3,9,3,Group 20
679,93,23,3,9,3,Group 20
771,93,23,3,9,3,Group 70
771,93,23,3,9,3,Group 70
903,204,23,3,9,3,Group 70
903,204,23,3,9,3,Group 70
1140,108,23,3,9,3,Group 20
1140,108,23,3,9,3,Group 20
1182,93,23,3,9,3,Group 70
1182,93,23,3,9,3,Group 70
1208,108,23,3,9,3,Group 72
1208,108,23,3,9,3,Group 72
1208,108,23,3,9,3,Group 72
1700,131,23,3,9,3,Group 20
1700,131,23,3,9,3,Group 20
1930,161,23,3,9,3,Group 20
1930,161,23,3,9,3,Group 20
1971,15,23,3,9,3,Group 70
1971,15,23,3,9,3,Group 70
2248,204,23,3,9,3,Group 70
2248,204,23,3,9,3,Group 70
2248,204,23,3,9,3,Group 70
2310,204,23,3,9,3,Group 20
2310,204,23,3,9,3,Group 20
2416,204,23,3,9,3,Group 70
2416,204,23,3,9,3,Group 70
3131,51,23,3,9,3,Group 72
3131,51,23,3,9,3,Group 72
3170,93,23,3,9,3,Group 23
3170,93,23,3,9,3,Group 23
3467,108,23,3,9,3,Group 27
3467,108,23,3,9,3,Group 27
3473,91,23,3,9,3,Group 20
3473,91,23,3,9,3,Group 20
3575,108,23,3,9,3,Group 27
3575,108,23,3,9,3,Group 27
3824,51,23,3,9,3,Group 72
3824,51,23,3,9,3,Group 72
3886,93,23,3,9,3,Group 20
3886,93,23,3,9,3,Group 20
4145,204,23,3,9,3,Group 70
4145,204,23,3,9,3,Group 70
4350,93,23,3,9,3,Group 76
4350,93,23,3,9,3,Group 76
4803,93,23,3,9,3,Group 20
4803,93,23,3,9,3,Group 20
5164,204,23,3,9,3,Group 20
5164,204,23,3,9,3,Group 20
5188,113,23,3,9,3,Group 20
5188,113,23,3,9,3,Group 20
5331,204,23,3,9,3,Group 20
5331,204,23,3,9,3,Group 20
5368,143,23,3,9,3,Group 70
5368,143,23,3,9,3,Group 70
5626,161,23,3,9,3,Group 54
5626,161,23,3,9,3,Group 54
805,21,13,302,8,3,Group 70
805,21,13,302,8,3,Group 70
950,69,13,302,8,3,Group 70
950,69,13,302,8,3,Group 70
1173,81,13,302,8,3,Group 70
1173,81,13,302,8,3,Group 70
1359,204,13,302,8,3,Group 25
1359,204,13,302,8,3,Group 25
1650,43,13,302,8,3,Group 23
1650,43,13,302,8,3,Group 23
1918,18,13,302,8,3,Group 70
1918,18,13,302,8,3,Group 70
2368,204,13,302,8,3,Group 25
2368,204,13,302,8,3,Group 25
4410,83,13,302,8,3,Group 70
4410,83,13,302,8,3,Group 70
4758,143,13,302,8,3,Group 28
4758,143,13,302,8,3,Group 28
4856,204,13,302,8,3,Group 25
4856,204,13,302,8,3,Group 25
4860,86,13,302,8,3,Group 23
4860,86,13,302,8,3,Group 23
4860,86,13,302,8,3,Group 70
4860,86,13,302,8,3,Group 70
4936,93,13,302,8,3,Group 23
4936,93,13,302,8,3,Group 23
5146,82,13,302,8,3,Group 70
5146,82,13,302,8,3,Group 70
5313,120,13,302,8,3,Group 70
5313,120,13,302,8,3,Group 70
5380,71,13,302,8,3,Group 23
5380,71,13,302,8,3,Group 23
1930,161,19,289,8,3,Group 62
1930,161,19,289,8,3,Group 62
2475,161,45,200,8,3,Group 70
2475,161,45,200,8,3,Group 70
3044,111,51,182,8,3,Group 70
3044,111,51,182,8,3,Group 70
3166,161,53,168,8,3,Group 24
3166,161,53,168,8,3,Group 24
2997,143,9,164,8,3,Group 28
2997,143,9,164,8,3,Group 28
2826,204,61,164,8,3,Group 73
2826,204,61,164,8,3,Group 73
1173,81,57,101,8,3,Group 70
1173,81,57,101,8,3,Group 70
1173,81,57,101,8,3,Group 70
2737,51,57,101,8,3,Group 76
2737,51,57,101,8,3,Group 76
5277,108,57,101,8,3,Group 76
5277,108,57,101,8,3,Group 76
254,15,53,78,8,3,Group 70
254,15,53,78,8,3,Group 70
2238,54,23,75,8,3,Group 70
2238,54,23,75,8,3,Group 70
4867,93,32,9,8,3,Group 70
4867,93,32,9,8,3,Group 70
3754,41,19,4,8,3,Group 72
3754,41,19,4,8,3,Group 72
512,93,42,224,7,3,Group 23
512,93,42,224,7,3,Group 23
3316,204,42,224,7,3,Group 70
3316,204,42,224,7,3,Group 70
4534,136,42,224,7,3,Group 55
4534,136,42,224,7,3,Group 55
4821,161,42,224,7,3,Group 70
4821,161,42,224,7,3,Group 70
5361,51,42,224,7,3,Group 30
5361,51,42,224,7,3,Group 30
2761,204,26,175,7,3,Group 25
2761,204,26,175,7,3,Group 25
4568,161,9,164,7,3,Group 24
4568,161,9,164,7,3,Group 24
5101,161,20,103,7,3,Group 24
5101,161,20,103,7,3,Group 24
858,161,40,44,7,3,Group 70
858,161,40,44,7,3,Group 70
1270,51,40,44,7,3,Group 20
1270,51,40,44,7,3,Group 20
3479,143,40,44,7,3,Group 54
3479,143,40,44,7,3,Group 54
3575,108,40,44,7,3,Group 70
3575,108,40,44,7,3,Group 70
4290,161,40,44,7,3,Group 70
4290,161,40,44,7,3,Group 70
5093,93,40,44,7,3,Group 54
5093,93,40,44,7,3,Group 54
5130,161,40,44,7,3,Group 70
5130,161,40,44,7,3,Group 70
1824,51,23,3,7,3,Group 30
1824,51,23,3,7,3,Group 30
3437,136,26,275,6,3,Group 26
3437,136,26,275,6,3,Group 26
917,161,55,270,6,3,Group 33
917,161,55,270,6,3,Group 33
1546,161,42,224,6,3,Group 70
1546,161,42,224,6,3,Group 70
2300,51,42,224,6,3,Group 39
2300,51,42,224,6,3,Group 39
300,54,45,223,6,3,Group 70
300,54,45,223,6,3,Group 70
3719,143,45,223,6,3,Group 64
3719,143,45,223,6,3,Group 64
5588,204,45,223,6,3,Group 70
5588,204,45,223,6,3,Group 70
1772,204,53,219,6,3,Group 70
1772,204,53,219,6,3,Group 70
5189,204,40,215,6,3,Group 25
5189,204,40,215,6,3,Group 25
4966,210,63,203,6,3,Group 25
4966,210,63,203,6,3,Group 25
139,51,45,200,6,3,Group 64
139,51,45,200,6,3,Group 64
681,204,45,200,6,3,Group 70
681,204,45,200,6,3,Group 70
1077,128,45,200,6,3,Group 39
1077,128,45,200,6,3,Group 39
1334,108,45,200,6,3,Group 39
1334,108,45,200,6,3,Group 39
1888,143,45,200,6,3,Group 70
1888,143,45,200,6,3,Group 70
2245,47,45,200,6,3,Group 39
2245,47,45,200,6,3,Group 39
3081,161,45,200,6,3,Group 70
3081,161,45,200,6,3,Group 70
3864,93,45,200,6,3,Group 39
3864,93,45,200,6,3,Group 39
3864,93,45,200,6,3,Group 39
3864,93,45,200,6,3,Group 39
3933,143,45,200,6,3,Group 70
3933,143,45,200,6,3,Group 70
3967,204,45,200,6,3,Group 39
3967,204,45,200,6,3,Group 39
4761,204,45,200,6,3,Group 70
4761,204,45,200,6,3,Group 70
2633,128,53,194,6,3,Group 66
2633,128,53,194,6,3,Group 66
3021,93,51,182,6,3,Group 23
3021,93,51,182,6,3,Group 23
323,135,26,175,6,3,Group 70
323,135,26,175,6,3,Group 70
1170,143,26,175,6,3,Group 28
1170,143,26,175,6,3,Group 28
1473,143,26,175,6,3,Group 70
1473,143,26,175,6,3,Group 70
5374,108,26,175,6,3,Group 70
5374,108,26,175,6,3,Group 70
442,143,9,164,6,3,Group 28
442,143,9,164,6,3,Group 28
5594,117,9,164,6,3,Group 69
5594,117,9,164,6,3,Group 69
1821,143,24,164,6,3,Group 28
1821,143,24,164,6,3,Group 28
3864,93,24,164,6,3,Group 23
3864,93,24,164,6,3,Group 23
3986,179,61,164,6,3,Group 73
3986,179,61,164,6,3,Group 73
2163,143,53,153,6,3,Group 65
2163,143,53,153,6,3,Group 65
1380,204,20,125,6,3,Group 25
1380,204,20,125,6,3,Group 25
2011,161,20,125,6,3,Group 70
2011,161,20,125,6,3,Group 70
2071,204,20,125,6,3,Group 25
2071,204,20,125,6,3,Group 25
5362,108,20,125,6,3,Group 27
5362,108,20,125,6,3,Group 27
5374,108,20,125,6,3,Group 70
5374,108,20,125,6,3,Group 70
1265,204,37,123,6,3,Group 25
1265,204,37,123,6,3,Group 25
724,108,53,114,6,3,Group 70
724,108,53,114,6,3,Group 70
724,108,53,114,6,3,Group 70
1169,51,53,114,6,3,Group 66
1169,51,53,114,6,3,Group 66
2719,55,53,114,6,3,Group 66
2719,55,53,114,6,3,Group 66
3361,229,53,114,6,3,Group 70
3361,229,53,114,6,3,Group 70
742,51,42,106,6,3,Group 70
742,51,42,106,6,3,Group 70
3574,111,42,106,6,3,Group 72
3574,111,42,106,6,3,Group 72
1297,161,20,103,6,3,Group 70
1297,161,20,103,6,3,Group 70
1315,108,20,103,6,3,Group 70
1315,108,20,103,6,3,Group 70
2441,136,20,103,6,3,Group 69
2441,136,20,103,6,3,Group 69
2889,161,20,103,6,3,Group 70
2889,161,20,103,6,3,Group 70
3786,93,20,103,6,3,Group 70
3786,93,20,103,6,3,Group 70
5085,55,17,90,6,3,Group 70
5085,55,17,90,6,3,Group 70
1278,54,23,75,6,3,Group 54
1278,54,23,75,6,3,Group 54
2090,143,23,75,6,3,Group 70
2090,143,23,75,6,3,Group 70
3364,44,23,75,6,3,Group 70
3364,44,23,75,6,3,Group 70
4407,93,53,50,6,3,Group 70
4407,93,53,50,6,3,Group 70
1077,128,42,31,6,3,Group 39
1077,128,42,31,6,3,Group 39
1077,128,42,31,6,3,Group 39
1077,128,42,31,6,3,Group 39
1077,128,42,31,6,3,Group 39
1077,128,42,31,6,3,Group 39
1250,143,42,31,6,3,Group 28
1250,143,42,31,6,3,Group 28
3031,51,61,16,6,3,Group 73
3031,51,61,16,6,3,Group 73
340,232,32,9,6,3,Group 66
340,232,32,9,6,3,Group 66
836,240,32,9,6,3,Group 54
836,240,32,9,6,3,Group 54
1306,85,32,9,6,3,Group 70
1306,85,32,9,6,3,Group 70
1324,229,32,9,6,3,Group 70
1324,229,32,9,6,3,Group 70
1796,204,32,9,6,3,Group 70
1796,204,32,9,6,3,Group 70
1907,108,32,9,6,3,Group 70
1907,108,32,9,6,3,Group 70
3023,108,32,9,6,3,Group 70
3023,108,32,9,6,3,Group 70
3592,229,32,9,6,3,Group 70
3592,229,32,9,6,3,Group 70
3796,161,32,9,6,3,Group 70
3796,161,32,9,6,3,Group 70
3899,161,32,9,6,3,Group 70
3899,161,32,9,6,3,Group 70
3998,15,32,9,6,3,Group 30
3998,15,32,9,6,3,Group 30
4539,36,32,9,6,3,Group 70
4539,36,32,9,6,3,Group 70
4601,204,32,9,6,3,Group 25
4601,204,32,9,6,3,Group 25
4601,204,32,9,6,3,Group 25
623,161,23,3,6,3,Group 70
623,161,23,3,6,3,Group 70
1591,161,23,3,6,3,Group 20
1591,161,23,3,6,3,Group 20
1878,93,23,3,6,3,Group 23
1878,93,23,3,6,3,Group 23
2806,83,23,3,6,3,Group 66
2806,83,23,3,6,3,Group 66
4288,51,23,3,6,3,Group 66
4288,51,23,3,6,3,Group 66
795,161,40,44,5,3,Group 70
795,161,40,44,5,3,Group 70
831,83,40,44,5,3,Group 70
831,83,40,44,5,3,Group 70
1353,204,40,44,5,3,Group 70
1353,204,40,44,5,3,Group 70
1597,161,40,44,5,3,Group 70
1597,161,40,44,5,3,Group 70
1776,161,40,44,5,3,Group 20
1776,161,40,44,5,3,Group 20
2006,108,40,44,5,3,Group 70
2006,108,40,44,5,3,Group 70
2270,143,40,44,5,3,Group 70
2270,143,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2325,179,40,44,5,3,Group 70
2569,8,40,44,5,3,Group 70
2569,8,40,44,5,3,Group 70
2818,161,40,44,5,3,Group 70
2818,161,40,44,5,3,Group 70
3085,161,40,44,5,3,Group 20
3085,161,40,44,5,3,Group 20
3421,204,40,44,5,3,Group 70
3421,204,40,44,5,3,Group 70
3513,204,40,44,5,3,Group 70
3513,204,40,44,5,3,Group 70
3573,189,40,44,5,3,Group 54
3573,189,40,44,5,3,Group 54
3796,161,40,44,5,3,Group 70
3796,161,40,44,5,3,Group 70
4507,204,40,44,5,3,Group 54
4507,204,40,44,5,3,Group 54
4850,161,40,44,5,3,Group 70
4850,161,40,44,5,3,Group 70
5292,161,40,44,5,3,Group 70
5292,161,40,44,5,3,Group 70
5312,232,40,44,5,3,Group 70
5312,232,40,44,5,3,Group 70
154,108,53,303,4,3,Group 27
154,108,53,303,4,3,Group 27
193,161,53,303,4,3,Group 24
193,161,53,303,4,3,Group 24
407,108,53,303,4,3,Group 27
407,108,53,303,4,3,Group 27
505,93,53,303,4,3,Group 23
505,93,53,303,4,3,Group 23
505,93,53,303,4,3,Group 70
742,51,53,303,4,3,Group 54
742,51,53,303,4,3,Group 54
1554,143,53,303,4,3,Group 70
1554,143,53,303,4,3,Group 70
1566,143,53,303,4,3,Group 28
1566,143,53,303,4,3,Group 28
3284,204,53,303,4,3,Group 54
3284,204,53,303,4,3,Group 54
4620,93,13,302,4,3,Group 23
4620,93,13,302,4,3,Group 23
5555,204,13,302,4,3,Group 25
5555,204,13,302,4,3,Group 25
2105,204,26,275,4,3,Group 25
2105,204,26,275,4,3,Group 25
2105,204,26,275,4,3,Group 25
2105,204,26,275,4,3,Group 25
4419,143,26,275,4,3,Group 70
4419,143,26,275,4,3,Group 70
3306,96,55,270,4,3,Group 33
3306,96,55,270,4,3,Group 33
4852,93,45,229,4,3,Group 39
4852,93,45,229,4,3,Group 39
5394,34,45,229,4,3,Group 57
5394,34,45,229,4,3,Group 57
5528,93,45,229,4,3,Group 6
5528,93,45,229,4,3,Group 6
388,93,42,224,4,3,Group 70
388,93,42,224,4,3,Group 70
1270,51,42,224,4,3,Group 39
1270,51,42,224,4,3,Group 39
1270,51,42,224,4,3,Group 39
2403,93,42,224,4,3,Group 70
2403,93,42,224,4,3,Group 70
2410,204,42,224,4,3,Group 70
2410,204,42,224,4,3,Group 70
2754,161,42,224,4,3,Group 39
2754,161,42,224,4,3,Group 39
2754,161,42,224,4,3,Group 70
2754,161,42,224,4,3,Group 70
2976,161,42,224,4,3,Group 70
2976,161,42,224,4,3,Group 70
3032,143,42,224,4,3,Group 70
3032,143,42,224,4,3,Group 70
3675,161,42,224,4,3,Group 70
3675,161,42,224,4,3,Group 70
4323,93,42,224,4,3,Group 70
4323,93,42,224,4,3,Group 70
4968,161,42,224,4,3,Group 70
4968,161,42,224,4,3,Group 70
5076,204,42,224,4,3,Group 70
5076,204,42,224,4,3,Group 70
96,204,45,223,4,3,Group 70
96,204,45,223,4,3,Group 70
164,108,45,223,4,3,Group 70
164,108,45,223,4,3,Group 70
423,143,45,223,4,3,Group 39
423,143,45,223,4,3,Group 39
611,93,45,223,4,3,Group 70
611,93,45,223,4,3,Group 70
995,93,45,223,4,3,Group 70
995,93,45,223,4,3,Group 70
1119,161,45,223,4,3,Group 70
1119,161,45,223,4,3,Group 70
1724,199,45,223,4,3,Group 55
1724,199,45,223,4,3,Group 55
1801,108,45,223,4,3,Group 39
1801,108,45,223,4,3,Group 39
2011,161,45,223,4,3,Group 70
2011,161,45,223,4,3,Group 70
2192,143,45,223,4,3,Group 39
2192,143,45,223,4,3,Group 39
2403,93,45,223,4,3,Group 70
2403,93,45,223,4,3,Group 70
2899,108,45,223,4,3,Group 70
2899,108,45,223,4,3,Group 70
3207,108,45,223,4,3,Group 70
3207,108,45,223,4,3,Group 70
3415,161,45,223,4,3,Group 70
3415,161,45,223,4,3,Group 70
3905,204,45,223,4,3,Group 10
3905,204,45,223,4,3,Group 10
4427,51,45,223,4,3,Group 70
4427,51,45,223,4,3,Group 70
4729,249,45,223,4,3,Group 70
4729,249,45,223,4,3,Group 70
5077,204,45,223,4,3,Group 70
5077,204,45,223,4,3,Group 70
5104,51,45,223,4,3,Group 70
5104,51,45,223,4,3,Group 70
5596,51,45,223,4,3,Group 39
5596,51,45,223,4,3,Group 39
440,44,53,219,4,3,Group 31
440,44,53,219,4,3,Group 31
1772,204,53,219,4,3,Group 31
1772,204,53,219,4,3,Group 31
2783,204,53,219,4,3,Group 31
2783,204,53,219,4,3,Group 31
3762,136,53,219,4,3,Group 31
3762,136,53,219,4,3,Group 31
2503,125,40,215,4,3,Group 70
2503,125,40,215,4,3,Group 70
2947,204,40,215,4,3,Group 25
2947,204,40,215,4,3,Group 25
4830,204,40,215,4,3,Group 25
4830,204,40,215,4,3,Group 25
366,223,45,200,4,3,Group 39
366,223,45,200,4,3,Group 39
1119,161,45,200,4,3,Group 70
1119,161,45,200,4,3,Group 70
1590,143,45,200,4,3,Group 70
1590,143,45,200,4,3,Group 70
1762,143,45,200,4,3,Group 70
1762,143,45,200,4,3,Group 70
1888,143,45,200,4,3,Group 70
1888,143,45,200,4,3,Group 70
2350,204,45,200,4,3,Group 25
2350,204,45,200,4,3,Group 25
2403,143,45,200,4,3,Group 70
2403,143,45,200,4,3,Group 70
2435,161,45,200,4,3,Group 39
2435,161,45,200,4,3,Group 39
2837,161,45,200,4,3,Group 24
2837,161,45,200,4,3,Group 24
2865,143,45,200,4,3,Group 70
2865,143,45,200,4,3,Group 70
3165,161,45,200,4,3,Group 70
3165,161,45,200,4,3,Group 70
4968,161,45,200,4,3,Group 70
4968,161,45,200,4,3,Group 70
5117,99,45,200,4,3,Group 70
5117,99,45,200,4,3,Group 70
5355,51,45,200,4,3,Group 39
5355,51,45,200,4,3,Group 39
5457,204,55,196,4,3,Group 70
5457,204,55,196,4,3,Group 70
3257,93,62,192,4,3,Group 74
3257,93,62,192,4,3,Group 74
425,143,37,189,4,3,Group 65
425,143,37,189,4,3,Group 65
1989,197,51,182,4,3,Group 54
1989,197,51,182,4,3,Group 54
1989,197,51,182,4,3,Group 54
1989,197,51,182,4,3,Group 54
140,108,26,175,4,3,Group 27
140,108,26,175,4,3,Group 27
337,204,26,175,4,3,Group 70
337,204,26,175,4,3,Group 70
449,193,26,175,4,3,Group 20
449,193,26,175,4,3,Group 20
449,204,26,175,4,3,Group 20
449,204,26,175,4,3,Group 20
505,93,26,175,4,3,Group 23
505,93,26,175,4,3,Group 23
614,109,26,175,4,3,Group 70
614,109,26,175,4,3,Group 70
780,93,26,175,4,3,Group 23
780,93,26,175,4,3,Group 23
780,93,26,175,4,3,Group 23
1195,96,26,175,4,3,Group 20
1195,96,26,175,4,3,Group 20
1205,143,26,175,4,3,Group 70
1205,143,26,175,4,3,Group 70
1293,204,26,175,4,3,Group 70
1293,204,26,175,4,3,Group 70
1306,85,26,175,4,3,Group 23
1306,85,26,175,4,3,Group 23
1359,204,26,175,4,3,Group 70
1359,204,26,175,4,3,Group 70
1488,108,26,175,4,3,Group 27
1488,108,26,175,4,3,Group 27
1554,143,26,175,4,3,Group 70
1554,143,26,175,4,3,Group 70
1683,96,26,175,4,3,Group 24
1683,96,26,175,4,3,Group 24
1892,143,26,175,4,3,Group 72
1892,143,26,175,4,3,Group 72
1910,108,26,175,4,3,Group 27
1910,108,26,175,4,3,Group 27
1937,204,26,175,4,3,Group 70
1937,204,26,175,4,3,Group 70
2852,204,26,175,4,3,Group 20
2852,204,26,175,4,3,Group 20
3224,204,26,175,4,3,Group 25
3224,204,26,175,4,3,Group 25
3457,93,26,175,4,3,Group 23
3457,93,26,175,4,3,Group 23
4638,204,26,175,4,3,Group 24
4638,204,26,175,4,3,Group 24
4684,97,26,175,4,3,Group 39
4684,97,26,175,4,3,Group 39
5131,161,26,175,4,3,Group 24
5131,161,26,175,4,3,Group 24
294,204,53,173,4,3,Group 73
294,204,53,173,4,3,Group 73
337,204,55,170,4,3,Group 56
337,204,55,170,4,3,Group 56
3284,204,55,170,4,3,Group 65
3284,204,55,170,4,3,Group 65
5457,204,55,170,4,3,Group 65
5457,204,55,170,4,3,Group 65
378,93,53,168,4,3,Group 23
378,93,53,168,4,3,Group 23
685,143,53,168,4,3,Group 28
685,143,53,168,4,3,Group 28
1777,143,53,168,4,3,Group 28
1777,143,53,168,4,3,Group 28
1892,143,53,168,4,3,Group 28
1892,143,53,168,4,3,Group 28
1913,51,53,168,4,3,Group 30
1913,51,53,168,4,3,Group 30
4312,210,53,168,4,3,Group 25
4312,210,53,168,4,3,Group 25
187,93,9,164,4,3,Group 23
187,93,9,164,4,3,Group 23
1057,161,9,164,4,3,Group 70
1057,161,9,164,4,3,Group 70
1243,204,9,164,4,3,Group 25
1243,204,9,164,4,3,Group 25
1468,204,9,164,4,3,Group 70
1468,204,9,164,4,3,Group 70
2018,108,9,164,4,3,Group 70
2018,108,9,164,4,3,Group 70
228,143,24,164,4,3,Group 28
228,143,24,164,4,3,Group 28
294,204,24,164,4,3,Group 70
294,204,24,164,4,3,Group 70
4046,93,24,164,4,3,Group 23
4046,93,24,164,4,3,Group 23
5134,143,24,164,4,3,Group 28
5134,143,24,164,4,3,Group 28
5348,93,24,164,4,3,Group 74
5348,93,24,164,4,3,Group 74
203,108,26,164,4,3,Group 27
203,108,26,164,4,3,Group 27
1142,24,26,164,4,3,Group 70
1142,24,26,164,4,3,Group 70
1441,204,26,164,4,3,Group 25
1441,204,26,164,4,3,Group 25
4250,143,47,164,4,3,Group 48
4250,143,47,164,4,3,Group 48
716,51,61,164,4,3,Group 73
716,51,61,164,4,3,Group 73
716,51,61,164,4,3,Group 73
1222,204,61,164,4,3,Group 25
1222,204,61,164,4,3,Group 25
1347,204,61,164,4,3,Group 25
1347,204,61,164,4,3,Group 25
4255,114,61,164,4,3,Group 59
4255,114,61,164,4,3,Group 59
1989,197,8,156,4,3,Group 56
1989,197,8,156,4,3,Group 56
1554,143,53,153,4,3,Group 28
1554,143,53,153,4,3,Group 28
5494,161,53,140,4,3,Group 24
5494,161,53,140,4,3,Group 24
1799,161,37,135,4,3,Group 55
1799,161,37,135,4,3,Group 55
2426,117,37,135,4,3,Group 49
2426,117,37,135,4,3,Group 49
93,161,53,130,4,3,Group 24
93,161,53,130,4,3,Group 24
2905,59,53,130,4,3,Group 20
2905,59,53,130,4,3,Group 20
3141,204,53,130,4,3,Group 58
3141,204,53,130,4,3,Group 58
3932,161,53,127,4,3,Group 66
3932,161,53,127,4,3,Group 66
781,204,20,125,4,3,Group 25
781,204,20,125,4,3,Group 25
781,204,20,125,4,3,Group 25
781,204,20,125,4,3,Group 25
999,204,20,125,4,3,Group 70
999,204,20,125,4,3,Group 70
1902,204,20,125,4,3,Group 25
1902,204,20,125,4,3,Group 25
2754,161,20,125,4,3,Group 24
2754,161,20,125,4,3,Group 24
2802,204,20,125,4,3,Group 25
2802,204,20,125,4,3,Group 25
324,108,53,117,4,3,Group 27
324,108,53,117,4,3,Group 27
1385,96,53,117,4,3,Group 24
1385,96,53,117,4,3,Group 24
3138,204,53,114,4,3,Group 70
3138,204,53,114,4,3,Group 70
351,204,53,113,4,3,Group 39
351,204,53,113,4,3,Group 39
3493,204,63,111,4,3,Group 25
3493,204,63,111,4,3,Group 25
468,93,42,106,4,3,Group 70
468,93,42,106,4,3,Group 70
715,204,42,106,4,3,Group 70
715,204,42,106,4,3,Group 70
1796,204,42,106,4,3,Group 70
1796,204,42,106,4,3,Group 70
2389,93,42,106,4,3,Group 70
2389,93,42,106,4,3,Group 70
2783,204,42,106,4,3,Group 70
2783,204,42,106,4,3,Group 70
4013,161,42,106,4,3,Group 70
4013,161,42,106,4,3,Group 70
4013,161,42,106,4,3,Group 70
4570,161,42,106,4,3,Group 39
4570,161,42,106,4,3,Group 39
4695,143,42,106,4,3,Group 70
4695,143,42,106,4,3,Group 70
5281,161,42,106,4,3,Group 70
5281,161,42,106,4,3,Group 70
366,223,43,105,4,3,Group 39
366,223,43,105,4,3,Group 39
681,204,43,105,4,3,Group 39
681,204,43,105,4,3,Group 39
747,231,43,105,4,3,Group 39
747,231,43,105,4,3,Group 39
2188,204,43,105,4,3,Group 70
2188,204,43,105,4,3,Group 70
2537,128,43,105,4,3,Group 39
2537,128,43,105,4,3,Group 39
1050,161,55,102,4,3,Group 33
1050,161,55,102,4,3,Group 33
2690,51,17,90,4,3,Group 69
2690,51,17,90,4,3,Group 69
1065,241,53,83,4,3,Group 24
1065,241,53,83,4,3,Group 24
217,204,23,75,4,3,Group 70
217,204,23,75,4,3,Group 70
665,125,23,75,4,3,Group 70
665,125,23,75,4,3,Group 70
888,143,23,75,4,3,Group 28
888,143,23,75,4,3,Group 28
888,143,23,75,4,3,Group 28
1069,161,23,75,4,3,Group 70
1069,161,23,75,4,3,Group 70
1511,93,23,75,4,3,Group 20
1511,93,23,75,4,3,Group 20
1776,161,23,75,4,3,Group 70
1776,161,23,75,4,3,Group 70
2079,108,23,75,4,3,Group 27
2079,108,23,75,4,3,Group 27
2135,143,23,75,4,3,Group 70
2135,143,23,75,4,3,Group 70
2628,93,23,75,4,3,Group 20
2628,93,23,75,4,3,Group 20
3171,161,23,75,4,3,Group 70
3171,161,23,75,4,3,Group 70
3304,108,23,75,4,3,Group 72
3304,108,23,75,4,3,Group 72
3774,93,23,75,4,3,Group 70
3774,93,23,75,4,3,Group 70
4091,143,23,75,4,3,Group 28
4091,143,23,75,4,3,Group 28
4315,128,23,75,4,3,Group 54
4315,128,23,75,4,3,Group 54
5340,135,23,75,4,3,Group 24
5340,135,23,75,4,3,Group 24
5346,143,23,75,4,3,Group 70
5346,143,23,75,4,3,Group 70
5626,161,23,75,4,3,Group 54
5626,161,23,75,4,3,Group 54
1257,143,40,69,4,3,Group 28
1257,143,40,69,4,3,Group 28
68,46,44,54,4,3,Group 70
68,46,44,54,4,3,Group 70
621,39,44,54,4,3,Group 39
621,39,44,54,4,3,Group 39
1187,51,44,54,4,3,Group 70
1187,51,44,54,4,3,Group 70
1338,51,44,54,4,3,Group 70
1338,51,44,54,4,3,Group 70
2535,44,44,54,4,3,Group 70
2535,44,44,54,4,3,Group 70
